Date,AI,Arbitrage,diversification,DTI,Hedge fund,insurance,IPO,lipstick,LTV,Monopoly,nuclear,weapon,welfare,Abe Shinzo,Angela Merkel,arts,banking,bear market,bonds,bubble,bull market,buy,call option,cancer,car,cash,chance,color,conflict,consume,consumption,cpi,crash,credit,crisis,culture,death,debt,default,depressions,derivatives,disaster,dividend,Donald Trump,dow jones,drug,earnings,earthquake,economics,economy,energy,environment,fed,finance,financial markets,fine,fond,food,forex,Francis,freedom,fun,gain,gains,garden,gdp,gold,greed,growth,happy,headlines,health,hedge,holiday,home,house,housing,hurricane,inflation,invest,investment,IS,Islamic,Kim Jong Un,kitchen,labor,law,leverage,lifestyle,loss,markets,marriage,metals,money,movie,nasdaq,North Korea,nyse,office,oil,opportunity,ore,politics,portfolio,present,profit,put option,rare earths,Ben Bernanke,election,Francis,Jean-Claude Trichet,Mario Draghi,referendum,Xi Jinping,Vladimir Putin
2010-09-20,0.038461538,0,-0.191780822,0.029411765,-0.048387097,-0.032967033,-0.033333333,-0.014705882,-0.138888889,-0.066666667,0,0.016393443,-0.075,0,0.156675432,-0.010149143,-0.052958748,-0.01768957,-0.018008126,0,-0.14423923,-0.042982572,0.189696596,0.039719061,-0.057122955,-0.049061402,-0.096933877,0.033886632,-0.011691738,-0.110388155,-0.110388155,0.058368183,-0.021039128,-0.022591088,-0.038201724,0.021850643,0.053669313,0.114605173,0.045182176,-0.437840986,0.087402573,-0.047221423,0.053458505,-0.21316004,0.086923602,0.032775965,0.047025091,-0.120988575,0.012417657,-0.053458505,0,0.011971677,0.173145219,0,0.013599801,-0.036350204,-0.088016562,-0.043228996,0,-0.039200064,-0.069339723,0,-0.054036245,-0.083880319,-0.051592608,0.028764361,-0.033138008,-0.059232507,0.032421747,0,0.079935015,-0.049736156,0,-0.098950165,-0.045698364,0.035490154,-0.045698364,-0.073907172,-0.031984399,0.064150206,0.011046003,0.010578598,0.030740395,8.69398043,-0.06449076,-0.13764164,-0.020718843,-0.152292517,-0.04187145,-0.01226535,-0.054626608,-0.072960229,0.058458688,-0.011046003,-0.079438122,0.395180929,0.267872856,-0.024835315,0,0,0.047886708,-0.025953475,0.044677519,0.042534798,0.042534798,0.070150425,-0.129439624,0.147814345,0.375,1,0.21476781,0.2,0,-0.625,-0.5,0.5
2010-09-21,0.024691358,-0.142857143,0,-0.1,-0.186440678,-0.068181818,0.034482759,0.044776119,0.096774194,-0.035714286,-0.108108108,0.048387097,0.027027027,184.7360914,-0.067726619,-0.061519226,0.013980053,0.342154395,0.110030194,0.050295178,0.096314788,0,-0.20851096,0,0.012116735,0,-0.053669313,-0.010925322,-0.047320206,0.220596893,0.220596893,-0.096511141,-0.042982572,-0.01155662,0.052958748,-0.021383402,-0.025467816,-0.034273773,0.021614498,-0.406359713,-0.010047173,0.066082403,-0.10149143,0.440223022,-0.171368864,0.010578598,-0.044913051,0,-0.036796052,0,-0.021614498,0,-0.093921298,-0.030141518,0,-0.025147589,0,-0.011295544,-0.041437686,-0.013599801,0.012417657,0.052958748,0.068547545,0,0.013599801,-0.097860372,0.011424591,0.236107117,-0.010467863,0,0,0.031403588,-0.012898152,0.043926612,0.071830062,-0.057122955,0,-0.079805361,0.066082403,-0.100471728,-0.054626608,0.010467863,-0.059647211,-0.7337808,0.027574612,0,0.021157196,0,-0.054626608,0,-0.057783103,-0.015740474,0.011046003,0.01116938,0.01438218,0,-0.21127738,0,-0.028356532,0.043228996,0,0,-0.042766804,0,0,-0.010925322,0.148685407,-0.450726383,0.727272727,-0.5,-0.013599801,-1,0,-0.333333333,0,0.833333333
2010-09-22,-0.113636364,0.777777778,-0.216666667,0.904761905,1.193548387,1.020833333,0.727272727,-0.08974359,-0.393617021,-0.289473684,0.357142857,-0.238095238,0.603773585,-0.497308008,-0.254263578,-0.021850643,0.013787306,-0.322015877,-0.099123604,0.035915031,0.087853223,0,-0.123972411,-0.038201724,-0.011971677,0,-0.014178266,0,0.012417657,-0.169433159,-0.169433159,0.015260073,0.044913051,0,-0.012573795,0.021850643,-0.013066688,-0.047320206,-0.063471587,0.342260895,-0.111640573,0.046489654,0,-0.117562728,0.068936529,-0.062807175,-0.070537636,0.06882082,-0.038201724,0.045182176,-0.011046003,-0.035490154,-0.08884876,0,0.040251985,0.038694456,0.096511141,0.011424591,-0.010807249,0.027574612,-0.01226535,-0.012573795,-0.064150206,0.10682051,0,0.123972411,-0.011295544,-0.127339081,-0.074050185,0.06882082,0.074018356,-0.020298286,0.156800258,-0.042078256,-0.033508139,-0.012116735,-0.023943354,-0.08672661,-0.123972411,0.022338759,-0.01155662,-0.031078265,0.063430674,0,0.14759061,0,-0.010359422,-0.134739152,-0.01155662,-0.09934126,0.073592104,-0.063968797,-0.021850643,0,0.042534798,0,0.020605604,0,-0.029184092,-0.103594215,-0.068547545,-0.026645005,-0.044677519,-0.040799404,-0.040799404,-0.033138008,-0.071910902,2.813438605,-0.421052632,0,-0.013787306,0,0.466666667,0.1,0,-0.363636364
2010-09-23,0,-0.1,0.382978723,-0.1,-0.117647059,-0.051546392,0.078947368,-0.056338028,-0.087719298,0.037037037,0.052631579,-0.015625,-0.058823529,-0.989289698,-0.048708052,-0.022338759,0,-0.217690364,-0.073353463,0.011556621,-0.161516685,0,-0.10613742,-0.052958748,0.012116735,0.012898152,0.043146541,-0.011046003,-0.134918856,0.067999006,0.067999006,-0.04509211,0.021491286,0.023383475,-0.076403449,0,0.026479374,-0.086923603,0,0.297486412,-0.114245909,-0.13327314,-0.079068808,0.239805045,0.051592608,0,-0.101187725,-0.19316845,-0.13239687,-0.151301485,-0.078185658,-0.073592104,0.032504212,-0.051797108,0.12898152,-0.086923603,-0.012573795,-0.033886632,-0.076477251,-0.067086641,-0.037252973,0.101871265,-0.045698364,-0.110298447,0.026834656,-0.124085753,0.011424591,0.248064779,-0.091396727,0,-0.298641275,-0.13467248,-0.146842071,-0.087853224,-0.057783103,-0.036796052,-0.110388155,0.094962375,-0.08844785,-0.131103859,-0.081842163,-0.074841907,-0.089470817,-0.459383846,-0.070150425,-0.079805361,-0.1674858,-0.077860423,-0.081842163,-0.068936529,0.045698364,-0.034170227,-0.122863177,0.033138008,0.067999006,-0.283247083,0.060568757,-0.012733908,-0.030061407,-0.173349309,-0.01226535,-0.109497584,-0.035075213,-0.155960926,-0.155960926,-0.137095091,-0.154965514,-0.184442369,0.363636364,0,0.027960106,-1,0,0.090909091,0,0.214285714
2010-09-24,0.038461538,-0.055555556,0.246153846,-0.125,0.016666667,-0.010869565,-0.097560976,0,0.576923077,0.035714286,0.0625,0,0,116.8738538,0.051202002,-0.057122955,-0.244796422,0.278266244,-0.25727043,0,0,0.112282627,-0.455170761,-0.195720743,0.011971677,-0.050935632,0.124085753,-0.111693797,-0.14178266,-0.038201724,-0.038201724,-0.330549964,0.042078257,-0.228491818,-0.124085753,-0.213834021,0,-0.339995031,-0.259797511,0.917116077,-0.412740864,-0.170851134,-0.245307012,-0.365351865,-0.576471477,-0.145201936,-0.337738128,0,-0.198380947,-0.241944254,-0.302918365,-0.317752488,-0.409252336,-0.426087542,-0.502682,0.013599801,-0.076403449,-0.035075213,-0.118300514,-0.100675263,0,0.127122826,-0.023943354,-0.278937925,0.065333441,-0.220366643,-0.011295544,-0.058458688,-0.150885535,0,-0.032754145,-0.395065339,-0.172115931,-0.144472182,-0.01226535,0.012733908,-0.372257258,-0.08672661,-0.213465867,-0.364640043,-0.356549428,-0.057783103,0.032754146,-0.84974125,0.012573795,-0.346906439,-0.276623481,0.028144844,-0.101871265,-0.118465014,-0.163879824,-0.08844785,-0.445686784,-0.085533608,-0.585759774,0,-0.475914115,-0.232166736,-0.092979308,-0.265621009,-0.136594233,-0.153701974,-0.29080163,-0.151183041,-0.151183041,-0.291273114,0.110030194,-0.41461735,-0.133333333,0,-0.081598807,0,-1,-0.416666667,0,-0.117647059
2010-09-27,-0.012345679,0.264705882,-0.135802469,-0.111111111,0.098360656,-0.021978022,-0.108108108,0.044776119,-0.43902439,-0.068965517,-0.047058824,-0.015873016,-0.0625,-0.988839027,-0.17525113,0.021383402,0.025796304,-0.251971736,-0.065008425,0.06449076,-0.086910442,0.021963306,-0.331164466,0.065333441,-0.023660103,0.013066688,-0.067086641,0.010925321,0.023943354,0.011295544,0.011295544,-0.105917496,-0.105195641,0.022338759,0.038201724,0.044184011,-0.012573795,0.023383475,0.033138008,0.303563175,-0.042314391,0.032504212,0.127339081,-0.09514601,-0.062088288,0.022092005,-0.089826101,0.3863369,-0.036350204,0,0.010807249,0.049061402,0.046489654,0.010359422,0.067016278,-0.013066688,0.026834656,0.022591088,0.011046003,0.069900266,0.039200064,0.054399205,0.022338759,-0.055920212,-0.040799404,0.054399205,0.034669862,-0.074040633,0.010691701,0,0.394027816,0.020506408,-0.035490154,-0.042982572,-0.023113241,0.074505945,0.049061402,0.234453217,-0.055149223,-0.063471587,-0.010578598,0.043701286,0,2.55451729,0.088016562,0,0.122863177,-0.048157394,0.080896344,0.025796304,-0.021157196,-0.031984399,0.034273773,-0.032075103,0.14759061,0.441453695,0.100947928,0.012733908,-0.01438218,0.055846899,-0.047886708,0,0,0,0,0.114245909,-0.218839088,0.579505349,0,0,0.14166427,0,-0.222222222,0,-0.333333333,0.090909091
2010-09-28,0.1,-0.372093023,-0.2,-0.071428571,0.059701493,-0.08988764,0.03030303,-0.057142857,0.304347826,0.111111111,-0.061728395,0.080645161,0.066666667,0,0.297486412,-0.04187145,0,0.224565254,0.086910442,0.012116735,0.076146258,-0.042982572,0.183383656,-0.049061402,-0.012116735,0,0,0.010807249,-0.011691738,-0.156371316,-0.156371316,0.04442438,-0.023512546,-0.032775965,0.036796052,0.010578598,-0.025467816,-0.045698364,0.032075103,0.426931735,0.077322019,0,0.079068808,0.140200904,0.013239687,0,0.024672785,-0.092891538,-0.025147589,0.011046003,-0.021383402,-0.035075213,-0.059232507,-0.030759613,-0.177953663,-0.026479374,-0.078400129,-0.022092005,-0.021850643,0,0.012573795,0,-0.010925322,0.04442438,0,0,0,0.031984398,0.021157196,0,-0.1413271,-0.050235864,-0.098122805,0,-0.011830051,-0.069339723,-0.058458688,0.094962375,0,0.033886632,-0.032075103,-0.010467863,-0.029823606,-0.522667526,-0.01155662,-0.073907172,-0.049736156,0.075890794,-0.053458505,-0.062868973,-0.032421747,0.016520601,0,0,-0.175376063,-0.306255898,-0.036676731,0,0,-0.063471587,0.037721384,-0.025953475,0.023113241,-0.012898152,-0.012898152,0.020506408,-0.114605173,-0.2445936,0.444444444,1,0.013787306,0.347826087,1.071428571,0.1,1.5,0.083333333
2010-09-29,-0.113636364,0.1,1.081081081,0.03125,0.714285714,0.9375,0.8,-0.182926829,0,-0.225,0.333333333,-0.329545455,0.666666667,0,-0.098262437,-0.010925322,0.100590357,0.073353463,-0.031984399,-0.011971677,0.336101831,0,-0.201455168,0,0.024530701,-0.038694456,0.043146541,-0.021383402,0.094640411,0.013239687,0.013239687,-0.056713064,0.024078697,0.033886632,0.08281036,-0.04187145,0.14373357,0.071830062,-0.062156529,-0.135998012,-0.123038451,-0.062961898,-0.062807175,-0.153701974,0.039200064,-0.043228996,0,0.051202002,-0.051592608,0.010925321,0,-0.024233469,0.031480949,-0.021157196,0.152806898,0.013599801,0.014178266,-0.011295544,0.033508139,-0.026133376,-0.037252973,0,-0.044184011,-0.085069596,0,0.025796304,-0.022338759,-0.092979308,-0.051797108,0,1.363727641,-0.021157196,0.067999006,-0.044913051,-0.047886708,0,-0.037252973,-0.260179829,-0.087552275,-0.043701286,-0.033138008,-0.010578598,-0.06148079,1.751961339,0.04676695,-0.079805361,0.020935725,-0.070537636,0.124250983,-0.013417328,0.01116938,-0.032504212,-0.044184011,-0.033138008,0.099247862,0.220726848,0.057109694,-0.037721384,-0.029184092,0.079068808,0.048466938,-0.05329001,-0.079068808,-0.065333441,-0.065333441,-0.090424555,-0.043146541,-0.161895372,-0.076923077,-0.5,0.027199602,-1,0,0,-0.4,-0.076923077
2010-09-30,0.012820513,0.051948052,-0.051948052,0.075757576,-0.111111111,-0.043010753,0.111111111,-0.029850746,-0.13559322,-0.161290323,0.056818182,0.084745763,0.035294118,0,0.290586947,0,0.034273773,0.273361815,0.115644205,0.072700408,-0.052958748,0.022456525,0.135841916,0.038694456,0.011971677,0.026834656,0.055149223,-0.043701286,-0.237759476,0,0,-0.105214923,0.094050182,0.032775965,-0.043701286,-0.142029181,-0.045698364,-0.156371316,-0.077322019,-0.14166427,-0.105225638,-0.016798116,-0.145201936,0.399557051,-0.050295178,-0.033886632,-0.072236091,-0.292248311,-0.135998012,-0.108072489,-0.087402573,-0.124176575,-0.045780219,-0.021614498,-0.309288076,-0.013417328,0.027960106,-0.034273773,0,-0.067086641,-0.025796304,0.116083368,-0.034669862,-0.046489654,0.099247862,-0.201180713,-0.011424591,-0.068340454,-0.120178537,0.06882082,-0.626675571,-0.118879738,-0.076403449,-0.023512546,0,0.012417657,-0.06449076,-0.117226609,-0.175914192,-0.159944273,-0.1256705,-0.074841907,0,-0.646570033,-0.111693797,-0.08672661,-0.153798064,-0.101187725,-0.130613247,-0.10879841,-0.044184011,-0.067192463,-0.092452964,0,0.051592608,-0.18081592,-0.108048756,0.013066688,-0.04509211,-0.188421526,-0.069339723,0,-0.01226535,-0.195720743,-0.195720743,-0.088368022,-0.075153516,0.19316845,0.5,0,0,0,-1,-0.090909091,0,-0.25
2010-10-01,-0.037974684,0.024691358,-0.095890411,-0.014084507,-0.046875,-0.02247191,-0.15,-0.092307692,0.509803922,0.192307692,-0.075268817,0.03125,-0.034090909,116.8738538,-0.337738128,-0.143598035,-0.298242073,-0.362267862,-0.118465014,-0.022591088,-0.447361699,0.087853223,-0.410042722,-0.235935493,0.023660103,0.130666881,0.078400129,-0.079972136,-0.21267399,-0.117600193,-0.117600193,-0.285567967,0.064473858,-0.24330775,-0.262765591,-0.165540806,0.011971677,-0.370711236,-0.191546831,-0.458459141,-0.274400451,-0.068340454,-0.405067332,-0.233581271,-0.688463724,-0.151992588,-0.389302118,-0.206462461,-0.157404745,-0.266568161,-0.311263601,-0.269387054,-0.399804982,-0.452886112,-0.351828384,-0.040799404,0.013599801,-0.035490154,-0.270181223,-0.086293082,0.013239687,0.115566206,-0.095773416,-0.178773168,0.051592608,-0.236107117,0,0.146706925,-0.186264863,0.064389483,-0.186515035,-0.380225868,-0.151660364,-0.120393485,0,-0.01226535,-0.317108034,-0.132793545,-0.19405988,-0.326395229,-0.339733892,-0.046226482,0.098262437,-0.42217266,0.088016562,-0.284887123,-0.29080163,-0.14072422,-0.046226482,-0.122080583,-0.080896344,-0.054024378,-0.483888509,-0.057122955,-0.601002179,-0.220726848,-0.524929227,-0.219268584,-0.078702372,-0.245064888,-0.124176575,-0.168869064,-0.24835315,-0.156438795,-0.156438795,-0.302918365,-0.308790018,-0.431720992,-0.444444444,0,-0.079438122,0,0,0,0,0.333333333
2010-10-04,0.052631579,-0.012048193,-0.196969697,0.1,-0.016393443,0,0,0.13559322,-0.194805195,-0.064516129,-0.104651163,-0.045454545,-0.094117647,0.021039128,-0.307403949,0.010925321,-0.035490154,0.903355065,-0.095198609,0.039200064,-0.155720847,0,0.063968797,0.0935339,0.012116735,-0.012898152,-0.040799404,0.022092005,0.111758917,0.050295178,0.050295178,-0.07089133,0.044913051,0.021383402,0.09934126,0.054036245,0,0.095773416,0.079972136,0.138530232,0.041437686,0.097512637,0.171714908,1.647360623,0.162889394,0.058458688,0.042078257,-0.06882082,-0.047886708,0.054626608,0.031735794,0.051592608,0.016252106,0.032075103,-0.072700408,0,0.013066688,0.022849182,-0.050745715,-0.070980308,0.012733908,0.053669313,0.070150425,0.122080583,0.028356532,-0.027199602,0.08281036,-0.085069596,0.042766804,0,0.079935015,0,0.043776137,-0.020605604,0.011971677,0.088016562,-0.057122955,0,0,0.067773264,0.05647772,0.021614498,-0.028959916,0.607086267,0.049061402,-0.073907172,0.055230014,0.13687198,0,0.013417328,0.046226482,-0.047221423,0.057783103,0.01116938,0.117600193,0.395180929,0.174653891,0.025467816,0.014592046,0.034273773,-0.099472313,0.133225025,0.057783103,-0.040251985,-0.040251985,0.110460027,0.159921993,0.22817393,1.111111111,0,0.095198609,0,0,-0.111111111,-0.333333333,-0.1
2010-10-05,0.025,-0.182926829,0.150943396,-0.168831169,-0.083333333,-0.068965517,0,0.014925373,-0.048387097,0.137931034,-0.142857143,0.126984127,-0.116883117,-0.989069005,0.133152917,-0.010807249,-0.036796052,-0.201350526,-0.04509211,0.037721384,0.276663554,-0.021963306,0.195399142,0.074841907,-0.011971677,0,-0.028356532,0.021614498,-0.044677519,0.107745093,0.107745093,-0.015260073,0.042982572,-0.062807175,-0.033886632,0.030759613,-0.025147589,-0.087402573,0.021157196,-0.486698474,-0.029841694,0.118465014,-0.052339313,0.330992175,0.114605173,-0.022092005,-0.060568757,0,0.037721384,-0.020718843,-0.010253204,0,0.015992199,0,0.182933634,0.012898152,0.103185216,0,0.010691701,-0.089137357,-0.012573795,0.038201724,-0.043701286,0.10879841,-0.013787306,0.041940159,0.021850643,-0.123972411,0,0.137641641,0.024672785,0,0.097860372,-0.063117385,0,-0.034669862,-0.036350204,0,0.04442438,-0.052892989,0.010691701,0.010578598,0,-0.485686116,0.04676695,0,-0.010467863,-0.024078697,0.055846899,0,0.022092005,-0.016520601,0,0.022092005,0,-0.283247083,0.066082403,-0.037252973,-0.01438218,-0.055230014,-0.055230014,-0.023512546,-0.021850643,0.041940159,0.041940159,-0.069630619,0.220596893,-0.464457689,-0.315789474,0,-0.074505945,0,0,-0.25,0,0.222222222
2010-10-06,-0.068965517,0.36,-0.050632911,0.081967213,0.294117647,0.956521739,1,-0.162162162,-0.434343434,-0.23255814,0.245901639,-0.273809524,0.603773585,0,0.665870586,-0.021850643,-0.012733908,0.234105639,-0.047221423,0.048466938,0.385259152,-0.022456525,-0.176033124,-0.069630619,-0.024233469,-0.013066688,0,0.010578598,-0.011691738,-0.086457991,-0.086457991,0,-0.082422417,-0.01116938,-0.023383475,-0.059683388,-0.025796304,-0.011971677,-0.020718843,0.237043165,-0.030759613,-0.092677809,0,-0.457572639,-0.148519682,-0.011295544,0.021491286,-0.073907172,-0.024233469,-0.042314391,-0.020718843,0.024530701,0,-0.031078265,-0.022092005,-0.012733908,-0.175376063,-0.01116938,0.052892989,0.041940159,0.038201724,-0.061326753,-0.034273773,-0.171714908,-0.013980053,0.013417328,0.010691701,0.10613742,-0.030759613,-0.060494287,0.024078697,-0.041437686,0.038201724,0.044913051,-0.023660103,-0.011971677,-0.012573795,-0.153127949,0.042534798,0.044677519,0.052892989,-0.04187145,0,-0.734485066,-0.01116938,-0.079805361,0.010578598,0.049345571,-0.021157196,-0.052958748,0.010807249,-0.016798116,0.032775965,-0.010807249,-0.011691738,0.395180929,-0.030993103,-0.012898152,-0.014592046,0.011691737,0.023383475,0.048157394,0.022338759,0,0,-0.096225309,0.124250983,0.260179828,-0.230769231,0,-0.013417328,0,0.071428571,-0.083333333,1,0.545454545
2010-10-07,-0.024691358,0.088235294,0.04,-0.03030303,0.386363636,0,-0.027777778,0.080645161,-0.071428571,0.393939394,0.105263158,0,0.047058824,98.02323219,-0.305663092,-0.022338759,0,-0.423169329,-0.148685407,0,0.121674618,0.045944812,0.122080583,-0.10691701,0.024835315,-0.013239687,0.058368183,-0.052339313,-0.16562072,-0.141960617,-0.141960617,-0.123972411,0.044913051,-0.011295544,-0.107745093,-0.137521772,0.013239687,-0.060583673,-0.052892989,-0.164246376,-0.169257565,-0.014592046,-0.110460027,0.403444044,0.187842595,-0.034273773,-0.147273897,-0.079805361,-0.136594233,-0.088368022,-0.095207381,-0.143660123,-0.062961898,-0.053458505,-0.271093055,-0.06449076,0.07089133,-0.011295544,0.010047173,-0.040251985,-0.049061402,0.130666881,-0.011830051,0.029616253,0.07089133,-0.092677809,-0.031735793,0.191906391,-0.116364576,0.064389483,-0.21161291,-0.118879738,-0.073592104,0,-0.036350204,0,-0.114605173,0,-0.176797416,-0.064150206,-0.150707592,-0.032775965,0,12.64578972,-0.112955439,-0.08672661,-0.12561435,-0.305663092,-0.118879738,-0.069900266,0.042766804,-0.034170227,-0.190414761,-0.043701286,-0.106470463,0,0.031984398,-0.039200064,-0.029616253,-0.069339723,-0.034273773,-0.091889623,-0.174805145,-0.201259923,-0.201259923,-0.023660103,-0.190896284,0.06882082,0.1,0,0.013599801,1.125,0,-0.090909091,-0.25,2.058823529
2010-10-08,0.025316456,0.121621622,-0.217948718,0.109375,0.098360656,-0.022222222,0.142857143,-0.029850746,0.192307692,0.108695652,-0.011904762,0.016393443,-0.056179775,0.190365646,-0.101589928,-0.137095091,-0.25796304,-0.050593863,-0.213465867,-0.023113241,-0.340924131,0.065889917,-0.149597813,-0.215490185,0.060583673,-0.026834656,0.151660364,-0.110460027,-0.099247862,-0.110298447,-0.110298447,-0.21227484,0.064473858,-0.228491818,-0.107338626,-0.147184207,0,-0.270861192,-0.256895734,0,-0.318347703,-0.17769752,-0.372529725,-0.235200387,-0.632550461,-0.08281036,-0.345418997,0,-0.230114886,-0.278684895,-0.350752126,-0.321541222,-0.319164198,-0.42923067,-0.495889644,-0.055149223,-0.026479374,-0.045698364,-0.218839088,-0.139800531,-0.051592608,0.104009585,-0.035915031,-0.215732706,0.079438122,-0.248064779,-0.021850643,-0.281763893,-0.179575154,0,-0.178941633,-0.367960517,-0.211834992,-0.150439003,-0.012573795,0.012116735,-0.330790149,-0.18081592,-0.264329612,-0.354162318,-0.390391696,-0.067773264,0,-0.260639247,0.050935632,-0.284887123,-0.299291924,0,-0.110388155,-0.09018422,-0.184557677,-0.03537914,-0.405067332,-0.068547545,-0.582546228,0,-0.619862056,-0.21759682,-0.10682051,-0.360112068,-0.130130565,-0.278266244,-0.211834992,-0.134384926,-0.134384926,-0.278684895,-0.186264863,-0.57950535,-0.090909091,-0.5,-0.053669313,-0.5,-1,-0.3,0.333333333,0
2010-10-12,-0.012345679,-0.096385542,0.147540984,-0.084507042,-0.089552239,-0.034090909,0.075,0.061538462,0.14516129,0.098039216,-0.024096386,0.048387097,-0.035714286,-0.020189586,-0.365351865,0.035075213,-0.052958748,-0.450921098,-0.05125534,-0.024835315,-0.060568757,-0.023512546,0.24765398,0.024835315,-0.060583673,0,0.015260073,0.022338759,0.048466938,-0.035075213,-0.035075213,-0.127604394,-0.063117385,-0.023113241,-0.01155662,0,-0.050295178,0,0.022591088,-0.133255952,-0.113953637,0.55787585,0.045182176,0.028959916,0.092677809,-0.010925322,0.057109694,2.394160835,-0.090364351,0.011046003,0.033138008,0,-0.096511141,0.06555193,-0.073592104,0,0.052266753,-0.022338759,0.069339723,-0.055149223,0.012116735,0,-0.063471587,0.013980053,-0.014178266,-0.026479374,0.022849182,-0.116736367,-0.040596572,0,0.024672785,-0.010578598,-0.085857454,-0.064473859,-0.024530701,-0.059858385,-0.084817142,0,-0.076403449,0.072700408,-0.052892989,0,-0.030740395,-0.592146852,-0.052958748,0.08672661,-0.011046003,0.028959916,-0.022849182,-0.039200064,-0.062807175,-0.063968797,0.011424591,-0.022849182,0.039719061,-0.220726848,0.019790033,0,0.014808127,0.011830051,-0.071830062,0,-0.010925322,0,0,-0.010807249,0.512997531,-0.478832167,-0.5,0.5,0.014178266,0,1,0.428571429,0,0
2010-10-13,0.0625,-0.16,0.071428571,0.015384615,-0.081967213,-0.094117647,-0.186046512,0,-0.154929577,0.035714286,-0.148148148,0,-0.098765432,-0.989069005,-0.135453238,0.011295544,0.055920212,0.574862314,0.054024378,0.101871265,0.343860578,0.048157394,0.255208788,-0.024233469,0.038694456,0.013417328,0.09018422,0,0.023113241,0.060583673,0.060583673,0.178773168,0,0.023660103,0.011691737,0.055230014,0.026479374,0.049061402,0,0.26355967,0.105225638,-0.208891857,-0.075650742,-0.028144844,-0.012116735,0.011046003,0.036016252,-0.493763456,-0.074505945,0.032775965,0.010691701,0.051592608,0,-0.020506409,0.039719061,0.040799404,0.012417657,0.011424591,0.054036245,0.102144321,-0.011971677,0.039719061,-0.011295544,-0.013787306,0.043146541,0.013599801,0.055846899,0.016520601,0.010578598,0,-0.096314788,-0.010691701,0.161007939,0.022972406,0.025147589,0.038201724,0.026479374,-0.284887123,-0.068936529,0.045182176,0.033508139,0.010691701,0,-0.483954299,0.153780584,-0.079805361,0.044677519,-0.056289688,-0.011691738,0,0.044677519,0.034170227,0,0.058458688,0.165540806,0,0.077623952,0,-0.014592046,0.04676695,0.116083368,0.114862029,-0.044184011,0.013787306,0.013787306,0.021850643,-0.0935339,0.765639744,1.571428571,-0.333333333,-0.055920212,0.9375,-1,0,-0.25,-0.1875
2010-10-14,0.024096386,-0.136363636,0.234567901,0.027027027,-0.092307692,0.048192771,0.086956522,0.072463768,0.160714286,-0.044776119,0.085714286,-0.149253731,-0.048192771,96.13817003,-0.235013148,-0.01116938,0.026479374,0.069528353,-0.085425567,-0.01155662,-0.351828384,0.068917218,-0.192024247,0.012417657,0,0.039719061,-0.041361918,-0.054626608,-0.079068808,-0.171368864,-0.171368864,-0.027574612,0.067369576,0.046226482,-0.127122826,-0.136082213,-0.012898152,-0.151992588,-0.033138008,0.347641767,-0.084628783,-0.125737946,-0.023383475,0.173759498,-0.01226535,-0.021850643,-0.034764177,-0.325120383,-0.107338626,-0.14810037,-0.105785978,-0.134918856,-0.030520146,-0.052339313,-0.140072989,-0.026133376,-0.110388155,-0.022591088,-0.041012817,-0.079438122,-0.084817142,0.089137357,-0.068547545,-0.013980053,0.013787306,-0.134173282,-0.063471587,0,-0.146550075,0.064389483,-0.079935015,-0.118879738,-0.104009585,-0.067369576,-0.024530701,0,-0.077388912,-0.265587091,-0.014808127,-0.075650742,-0.162108734,-0.074050185,-0.031715337,0,-0.084817142,-0.08672661,-0.138992113,0.029823606,-0.035490154,-0.081598807,-0.010691701,-0.066082403,-0.124250983,-0.022092005,-0.043701286,0,-0.018008126,-0.026479374,-0.029616253,-0.134032557,-0.080896344,-0.164844834,-0.034669862,-0.190397217,-0.190397217,-0.128300413,-0.06449076,0.520359658,-0.055555556,0,0.074040633,-0.225806452,0,0,0.333333333,-0.153846154
2010-10-15,-0.011764706,-0.105263158,-0.12,0.052631579,0,-0.034482759,0.1,-0.162162162,-0.169230769,-0.078125,0.052631579,0.01754386,0.063291139,0.194059879,0.665626021,-0.146842071,-0.283759344,-0.357546336,-0.20549038,-0.011691738,-0.172709499,0.064473858,-0.349501328,-0.20851096,0.062088288,-0.089137357,0.028764361,-0.092452964,-0.20851096,-0.137873058,-0.137873058,-0.453704513,0.126234769,-0.265104065,-0.105917496,-0.15751755,0.013066688,-0.234384199,-0.239916409,-0.632009448,-0.496934684,-0.258879247,-0.395065339,-0.197382284,-0.670553505,-0.111693797,-0.414186899,-0.412924922,-0.135276329,-0.211100178,-0.295751285,-0.311921852,-0.377771387,-0.452886112,-0.162889394,-0.040251985,0.068936529,-0.069339723,-0.160375516,-0.086293082,-0.066198435,0.081842163,-0.085857454,-0.241030522,0.081598807,-0.216951719,0,-0.097512637,-0.20851096,0,-0.202719414,-0.404756569,-0.25796304,-0.120393485,0,0.036796052,-0.349501328,-0.18081592,-0.330675472,-0.385827339,-0.335351952,-0.068547545,0,0.117226609,0.13239687,-0.284887123,-0.285606123,-0.057919833,-0.085857454,-0.148081267,-0.108072489,-0.07075828,-0.464333472,-0.05647772,-0.616927909,0,-0.605166066,-0.231196621,-0.091560437,-0.412740864,-0.113164151,-0.197382284,-0.287320247,-0.134384926,-0.134384926,-0.367960517,-0.261958811,-0.456347861,2.235294118,0,-0.068936529,0.375,1,-0.1,1,0
